source_id,target_id,relation,medal_weight
405,3734,PARTICIPATED,1
405,3661,PARTICIPATED,1
405,4314,PARTICIPATED,1
406,4219,PARTICIPATED,1
406,3589,PARTICIPATED,0
406,3574,PARTICIPATED,0
406,4334,PARTICIPATED,1
407,3548,PARTICIPATED,2
407,4071,PARTICIPATED,0
407,3664,PARTICIPATED,1
407,3909,PARTICIPATED,1
407,4340,PARTICIPATED,0
408,3879,PARTICIPATED,1
409,4463,PARTICIPATED,0
409,4424,PARTICIPATED,0
409,3806,PARTICIPATED,0
409,3988,PARTICIPATED,0
410,3813,PARTICIPATED,0
410,3847,PARTICIPATED,0
410,4062,PARTICIPATED,0
410,3976,PARTICIPATED,0
410,3729,PARTICIPATED,0
411,4468,PARTICIPATED,0
411,3737,PARTICIPATED,0
412,3711,PARTICIPATED,1
412,4204,PARTICIPATED,0
412,3585,PARTICIPATED,0
412,3988,PARTICIPATED,1
413,3757,PARTICIPATED,0
413,4008,PARTICIPATED,1
413,4477,PARTICIPATED,0
414,4333,PARTICIPATED,0
414,3554,PARTICIPATED,1
414,4399,PARTICIPATED,0
414,4073,PARTICIPATED,0
415,3793,PARTICIPATED,0
415,4220,PARTICIPATED,0
416,4445,PARTICIPATED,1
417,3539,PARTICIPATED,0
417,3582,PARTICIPATED,0
417,4279,PARTICIPATED,2
417,3828,PARTICIPATED,0
417,3857,PARTICIPATED,0
418,3666,PARTICIPATED,0
418,4297,PARTICIPATED,0
419,4005,PARTICIPATED,0
420,3887,PARTICIPATED,0
420,3914,PARTICIPATED,0
420,3724,PARTICIPATED,0
420,3791,PARTICIPATED,0
420,4365,PARTICIPATED,0
421,3888,PARTICIPATED,1
421,3828,PARTICIPATED,1
421,4485,PARTICIPATED,1
421,4345,PARTICIPATED,0
421,3677,PARTICIPATED,1
422,3779,PARTICIPATED,1
422,4088,PARTICIPATED,1
422,3686,PARTICIPATED,2
422,4458,PARTICIPATED,0
423,3858,PARTICIPATED,0
423,4497,PARTICIPATED,0
423,4353,PARTICIPATED,0
424,4279,PARTICIPATED,1
424,3630,PARTICIPATED,0
425,3847,PARTICIPATED,1
425,4162,PARTICIPATED,0
425,3981,PARTICIPATED,1
425,4194,PARTICIPATED,1
426,3548,PARTICIPATED,0
426,3658,PARTICIPATED,0
426,4213,PARTICIPATED,0
426,3515,PARTICIPATED,0
427,4302,PARTICIPATED,0
427,4059,PARTICIPATED,0
427,3632,PARTICIPATED,1
428,4269,PARTICIPATED,0
428,3734,PARTICIPATED,1
428,3915,PARTICIPATED,1
428,3930,PARTICIPATED,0
429,3994,PARTICIPATED,0
429,4428,PARTICIPATED,0
429,3789,PARTICIPATED,0
430,4491,PARTICIPATED,2
430,4194,PARTICIPATED,0
430,4288,PARTICIPATED,1
430,4461,PARTICIPATED,1
430,3794,PARTICIPATED,1
431,3612,PARTICIPATED,0
431,3774,PARTICIPATED,0
431,3936,PARTICIPATED,0
431,3989,PARTICIPATED,0
432,3776,PARTICIPATED,0
432,3744,PARTICIPATED,1
433,3963,PARTICIPATED,0
433,4021,PARTICIPATED,0
433,4009,PARTICIPATED,0
433,4238,PARTICIPATED,0
434,4028,PARTICIPATED,0
434,4212,PARTICIPATED,1
435,3755,PARTICIPATED,0
435,4453,PARTICIPATED,0
436,4329,PARTICIPATED,1
436,3617,PARTICIPATED,1
436,4314,PARTICIPATED,1
436,3886,PARTICIPATED,1
436,3543,PARTICIPATED,0
437,4354,PARTICIPATED,0
437,4454,PARTICIPATED,0
437,3770,PARTICIPATED,1
438,4177,PARTICIPATED,0
439,4295,PARTICIPATED,2
439,4252,PARTICIPATED,0
440,3925,PARTICIPATED,1
440,4091,PARTICIPATED,2
440,4086,PARTICIPATED,2
440,3676,PARTICIPATED,0
440,4322,PARTICIPATED,1
441,3850,PARTICIPATED,0
441,4432,PARTICIPATED,0
441,3925,PARTICIPATED,0
441,4393,PARTICIPATED,0
442,3879,PARTICIPATED,0
442,4054,PARTICIPATED,1
442,4141,PARTICIPATED,1
442,4040,PARTICIPATED,0
442,3976,PARTICIPATED,1
443,3662,PARTICIPATED,1
443,4129,PARTICIPATED,0
443,3959,PARTICIPATED,0
444,3781,PARTICIPATED,0
445,3657,PARTICIPATED,0
446,4048,PARTICIPATED,0
447,4489,PARTICIPATED,0
447,4414,PARTICIPATED,2
447,4147,PARTICIPATED,1
447,3930,PARTICIPATED,0
448,3603,PARTICIPATED,0
448,3994,PARTICIPATED,0
448,3890,PARTICIPATED,0
448,3914,PARTICIPATED,0
449,4199,PARTICIPATED,0
449,3830,PARTICIPATED,0
449,4465,PARTICIPATED,0
450,4113,PARTICIPATED,0
450,4385,PARTICIPATED,0
450,3888,PARTICIPATED,0
450,4134,PARTICIPATED,0
451,3602,PARTICIPATED,0
451,4443,PARTICIPATED,0
451,4081,PARTICIPATED,1
452,4014,PARTICIPATED,0
452,4064,PARTICIPATED,1
452,3812,PARTICIPATED,0
452,3842,PARTICIPATED,0
453,4102,PARTICIPATED,0
453,4350,PARTICIPATED,1
453,4399,PARTICIPATED,0
453,4244,PARTICIPATED,0
454,3587,PARTICIPATED,1
454,3626,PARTICIPATED,0
454,4262,PARTICIPATED,0
455,4481,PARTICIPATED,0
455,4036,PARTICIPATED,0
455,3892,PARTICIPATED,1
455,3923,PARTICIPATED,1
456,3538,PARTICIPATED,0
456,4263,PARTICIPATED,1
457,4109,PARTICIPATED,1
457,4163,PARTICIPATED,2
457,3512,PARTICIPATED,0
457,3659,PARTICIPATED,1
458,3906,PARTICIPATED,0
458,3536,PARTICIPATED,0
458,4142,PARTICIPATED,0
458,4058,PARTICIPATED,0
458,4092,PARTICIPATED,0
459,4194,PARTICIPATED,1
459,4399,PARTICIPATED,1
460,3668,PARTICIPATED,1
460,3649,PARTICIPATED,0
460,3929,PARTICIPATED,1
460,3990,PARTICIPATED,0
461,3939,PARTICIPATED,0
462,4086,PARTICIPATED,0
462,3548,PARTICIPATED,0
463,3861,PARTICIPATED,0
463,3704,PARTICIPATED,0
463,4157,PARTICIPATED,0
463,4085,PARTICIPATED,0
464,4375,PARTICIPATED,0
464,3527,PARTICIPATED,0
465,3659,PARTICIPATED,0
465,4374,PARTICIPATED,0
466,3996,PARTICIPATED,0
466,4161,PARTICIPATED,0
467,3803,PARTICIPATED,0
468,4185,PARTICIPATED,0
468,3859,PARTICIPATED,2
468,4431,PARTICIPATED,0
468,4408,PARTICIPATED,0
469,4052,PARTICIPATED,1
470,3807,PARTICIPATED,0
470,4188,PARTICIPATED,0
471,4008,PARTICIPATED,0
471,3630,PARTICIPATED,0
472,4372,PARTICIPATED,0
472,3909,PARTICIPATED,0
472,3935,PARTICIPATED,1
472,4145,PARTICIPATED,1
472,3844,PARTICIPATED,1
473,3906,PARTICIPATED,0
473,3659,PARTICIPATED,0
473,4272,PARTICIPATED,0
473,3880,PARTICIPATED,0
473,3798,PARTICIPATED,0
474,3677,PARTICIPATED,1
475,3553,PARTICIPATED,0
476,4299,PARTICIPATED,1
476,4293,PARTICIPATED,0
476,3893,PARTICIPATED,0
476,4245,PARTICIPATED,0
477,4126,PARTICIPATED,1
477,4263,PARTICIPATED,0
478,3790,PARTICIPATED,1
478,3892,PARTICIPATED,0
478,3974,PARTICIPATED,0
478,4465,PARTICIPATED,1
479,3973,PARTICIPATED,0
479,3933,PARTICIPATED,0
479,4188,PARTICIPATED,0
479,3558,PARTICIPATED,0
479,4458,PARTICIPATED,0
480,3730,PARTICIPATED,0
481,3516,PARTICIPATED,1
481,3517,PARTICIPATED,1
481,4114,PARTICIPATED,1
481,3559,PARTICIPATED,0
481,3715,PARTICIPATED,0
482,4491,PARTICIPATED,0
483,3586,PARTICIPATED,1
483,3761,PARTICIPATED,0
484,4171,PARTICIPATED,0
484,3857,PARTICIPATED,0
484,3792,PARTICIPATED,0
485,4432,PARTICIPATED,1
485,4391,PARTICIPATED,0
485,3637,PARTICIPATED,1
485,3934,PARTICIPATED,1
485,3574,PARTICIPATED,1
486,4491,PARTICIPATED,0
486,4413,PARTICIPATED,0
486,4392,PARTICIPATED,0
487,4222,PARTICIPATED,0
488,4399,PARTICIPATED,1
488,4254,PARTICIPATED,1
489,4046,PARTICIPATED,0
489,3501,PARTICIPATED,0
489,3823,PARTICIPATED,0
489,3930,PARTICIPATED,0
490,4189,PARTICIPATED,0
490,4037,PARTICIPATED,0
490,3788,PARTICIPATED,0
491,4236,PARTICIPATED,1
492,3968,PARTICIPATED,0
492,3644,PARTICIPATED,0
492,4433,PARTICIPATED,0
493,4317,PARTICIPATED,0
493,3602,PARTICIPATED,0
493,4393,PARTICIPATED,0
494,4412,PARTICIPATED,0
495,4285,PARTICIPATED,0
495,3759,PARTICIPATED,1
496,3932,PARTICIPATED,0
496,4089,PARTICIPATED,0
496,3573,PARTICIPATED,0
496,4040,PARTICIPATED,1
496,4356,PARTICIPATED,1
497,4436,PARTICIPATED,0
497,3807,PARTICIPATED,1
497,4372,PARTICIPATED,2
497,3878,PARTICIPATED,1
498,4221,PARTICIPATED,0
499,3973,PARTICIPATED,0
500,3673,PARTICIPATED,0
500,3515,PARTICIPATED,1
501,4413,PARTICIPATED,0
501,3947,PARTICIPATED,1
501,4385,PARTICIPATED,1
502,4071,PARTICIPATED,0
502,3685,PARTICIPATED,0
502,3512,PARTICIPATED,1
503,3502,PARTICIPATED,0
503,4142,PARTICIPATED,0
503,4479,PARTICIPATED,0
503,4258,PARTICIPATED,0
504,3834,PARTICIPATED,0
505,4248,PARTICIPATED,0
506,4404,PARTICIPATED,1
506,3553,PARTICIPATED,2
506,4177,PARTICIPATED,1
506,4449,PARTICIPATED,1
507,3704,PARTICIPATED,1
507,4487,PARTICIPATED,1
507,3722,PARTICIPATED,0
507,3964,PARTICIPATED,0
507,3609,PARTICIPATED,1
508,4414,PARTICIPATED,0
509,3519,PARTICIPATED,0
509,3679,PARTICIPATED,1
510,4064,PARTICIPATED,0
510,3589,PARTICIPATED,0
510,4094,PARTICIPATED,1
510,3987,PARTICIPATED,0
511,3691,PARTICIPATED,0
512,3527,PARTICIPATED,0
512,4137,PARTICIPATED,0
512,4248,PARTICIPATED,0
512,3987,PARTICIPATED,1
512,3969,PARTICIPATED,0
513,4424,PARTICIPATED,0
513,3664,PARTICIPATED,0
514,4025,PARTICIPATED,1
514,4431,PARTICIPATED,1
514,4164,PARTICIPATED,0
515,4190,PARTICIPATED,1
515,4120,PARTICIPATED,0
516,3532,PARTICIPATED,2
516,3765,PARTICIPATED,1
516,4082,PARTICIPATED,1
516,3631,PARTICIPATED,1
517,4245,PARTICIPATED,0
518,3953,PARTICIPATED,0
519,3562,PARTICIPATED,0
519,4252,PARTICIPATED,0
519,3647,PARTICIPATED,0
520,4499,PARTICIPATED,0
520,4232,PARTICIPATED,0
520,4274,PARTICIPATED,0
520,3929,PARTICIPATED,0
520,3953,PARTICIPATED,0
521,3751,PARTICIPATED,0
521,3539,PARTICIPATED,1
521,4197,PARTICIPATED,2
521,3907,PARTICIPATED,1
522,4272,PARTICIPATED,0
522,3778,PARTICIPATED,0
522,4193,PARTICIPATED,0
522,4450,PARTICIPATED,0
523,3980,PARTICIPATED,0
523,3700,PARTICIPATED,0
523,3737,PARTICIPATED,0
524,4256,PARTICIPATED,0
525,3642,PARTICIPATED,0
525,4287,PARTICIPATED,0
525,4480,PARTICIPATED,1
526,3781,PARTICIPATED,0
526,3825,PARTICIPATED,0
526,4174,PARTICIPATED,0
526,3795,PARTICIPATED,0
526,3864,PARTICIPATED,0
527,3748,PARTICIPATED,1
527,4013,PARTICIPATED,1
527,4286,PARTICIPATED,2
527,4491,PARTICIPATED,0
528,4323,PARTICIPATED,0
528,3713,PARTICIPATED,0
528,3550,PARTICIPATED,0
528,4210,PARTICIPATED,0
529,4110,PARTICIPATED,0
529,3861,PARTICIPATED,0
530,4135,PARTICIPATED,0
530,4435,PARTICIPATED,1
530,3832,PARTICIPATED,0
531,3694,PARTICIPATED,0
531,4181,PARTICIPATED,1
531,4058,PARTICIPATED,0
531,3873,PARTICIPATED,0
532,4294,PARTICIPATED,1
532,3812,PARTICIPATED,0
532,4021,PARTICIPATED,0
532,3791,PARTICIPATED,0
533,3570,PARTICIPATED,0
533,4464,PARTICIPATED,0
533,4455,PARTICIPATED,0
533,4003,PARTICIPATED,0
533,4246,PARTICIPATED,0
534,3958,PARTICIPATED,1
534,4362,PARTICIPATED,0
534,3936,PARTICIPATED,1
534,4084,PARTICIPATED,0
535,4083,PARTICIPATED,1
535,4232,PARTICIPATED,0
536,4100,PARTICIPATED,1
536,4280,PARTICIPATED,1
537,4486,PARTICIPATED,0
537,3736,PARTICIPATED,0
537,3846,PARTICIPATED,0
537,4144,PARTICIPATED,1
538,3706,PARTICIPATED,0
538,4433,PARTICIPATED,0
538,3671,PARTICIPATED,1
538,3663,PARTICIPATED,0
538,4359,PARTICIPATED,1
539,4388,PARTICIPATED,0
539,4423,PARTICIPATED,0
539,3549,PARTICIPATED,0
539,4372,PARTICIPATED,0
539,3765,PARTICIPATED,0
540,4193,PARTICIPATED,1
540,4435,PARTICIPATED,2
540,4343,PARTICIPATED,0
540,4308,PARTICIPATED,2
541,4128,PARTICIPATED,0
541,3870,PARTICIPATED,0
541,4096,PARTICIPATED,0
542,4492,PARTICIPATED,0
542,4008,PARTICIPATED,0
542,3816,PARTICIPATED,0
542,3967,PARTICIPATED,0
542,3503,PARTICIPATED,0
543,3653,PARTICIPATED,0
543,4179,PARTICIPATED,0
543,4296,PARTICIPATED,0
543,4082,PARTICIPATED,0
543,4465,PARTICIPATED,0
544,3553,PARTICIPATED,0
545,3557,PARTICIPATED,0
545,4395,PARTICIPATED,0
546,4095,PARTICIPATED,0
546,3616,PARTICIPATED,2
547,3729,PARTICIPATED,0
547,4190,PARTICIPATED,1
547,4048,PARTICIPATED,0
548,4215,PARTICIPATED,0
548,3859,PARTICIPATED,0
549,4106,PARTICIPATED,0
549,3977,PARTICIPATED,2
550,4259,PARTICIPATED,0
551,4226,PARTICIPATED,0
552,4340,PARTICIPATED,0
552,4337,PARTICIPATED,0
552,3553,PARTICIPATED,0
553,4047,PARTICIPATED,0
553,4048,PARTICIPATED,0
553,3671,PARTICIPATED,0
553,3826,PARTICIPATED,0
553,4310,PARTICIPATED,0
554,3636,PARTICIPATED,0
554,3797,PARTICIPATED,1
555,4379,PARTICIPATED,1
555,4143,PARTICIPATED,0
556,4089,PARTICIPATED,0
556,4069,PARTICIPATED,0
557,3765,PARTICIPATED,0
557,3743,PARTICIPATED,0
557,3569,PARTICIPATED,0
557,4385,PARTICIPATED,0
557,3546,PARTICIPATED,0
558,4364,PARTICIPATED,0
558,3799,PARTICIPATED,0
558,4152,PARTICIPATED,0
558,3710,PARTICIPATED,0
559,4006,PARTICIPATED,0
559,3582,PARTICIPATED,0
559,4056,PARTICIPATED,0
559,4466,PARTICIPATED,1
560,3818,PARTICIPATED,0
561,3740,PARTICIPATED,1
561,3904,PARTICIPATED,1
561,3931,PARTICIPATED,1
561,3842,PARTICIPATED,0
561,3811,PARTICIPATED,0
562,3890,PARTICIPATED,0
563,4245,PARTICIPATED,0
563,3684,PARTICIPATED,0
563,3755,PARTICIPATED,0
563,4343,PARTICIPATED,1
563,4164,PARTICIPATED,1
564,3711,PARTICIPATED,2
564,4103,PARTICIPATED,2
564,3920,PARTICIPATED,1
564,3583,PARTICIPATED,0
564,3612,PARTICIPATED,1
565,4367,PARTICIPATED,1
565,3675,PARTICIPATED,0
565,3817,PARTICIPATED,1
566,3825,PARTICIPATED,0
566,4402,PARTICIPATED,0
566,3978,PARTICIPATED,0
566,3559,PARTICIPATED,0
566,3991,PARTICIPATED,0
567,3618,PARTICIPATED,0
567,3757,PARTICIPATED,0
567,4002,PARTICIPATED,0
567,3817,PARTICIPATED,0
567,4118,PARTICIPATED,0
568,4058,PARTICIPATED,0
568,3604,PARTICIPATED,0
568,4302,PARTICIPATED,1
569,3781,PARTICIPATED,0
569,3979,PARTICIPATED,0
569,3969,PARTICIPATED,0
569,3636,PARTICIPATED,0
570,4230,PARTICIPATED,0
570,3965,PARTICIPATED,0
570,3624,PARTICIPATED,0
571,3975,PARTICIPATED,2
571,4445,PARTICIPATED,2
571,3871,PARTICIPATED,0
572,3571,PARTICIPATED,0
572,4475,PARTICIPATED,0
573,4085,PARTICIPATED,0
573,3515,PARTICIPATED,1
573,4399,PARTICIPATED,1
573,3505,PARTICIPATED,1
574,4191,PARTICIPATED,0
574,3693,PARTICIPATED,0
575,4494,PARTICIPATED,1
576,3510,PARTICIPATED,0
576,4219,PARTICIPATED,0
577,4444,PARTICIPATED,0
578,4259,PARTICIPATED,1
578,3757,PARTICIPATED,0
578,3629,PARTICIPATED,0
578,3525,PARTICIPATED,1
578,3774,PARTICIPATED,0
579,4019,PARTICIPATED,0
579,3949,PARTICIPATED,0
580,3697,PARTICIPATED,0
580,4298,PARTICIPATED,0
580,4234,PARTICIPATED,1
580,3695,PARTICIPATED,0
581,4265,PARTICIPATED,0
581,4006,PARTICIPATED,0
581,4467,PARTICIPATED,0
582,3732,PARTICIPATED,2
582,4214,PARTICIPATED,1
583,4477,PARTICIPATED,0
583,4308,PARTICIPATED,0
584,3770,PARTICIPATED,0
584,3627,PARTICIPATED,0
584,4309,PARTICIPATED,0
584,3783,PARTICIPATED,0
584,3559,PARTICIPATED,0
585,4340,PARTICIPATED,0
585,3719,PARTICIPATED,0
585,3847,PARTICIPATED,0
586,4124,PARTICIPATED,0
586,4297,PARTICIPATED,1
586,3974,PARTICIPATED,0
587,3501,PARTICIPATED,0
587,4369,PARTICIPATED,0
587,4066,PARTICIPATED,0
587,3599,PARTICIPATED,0
588,3937,PARTICIPATED,1
588,3645,PARTICIPATED,2
588,4358,PARTICIPATED,1
588,3953,PARTICIPATED,0
588,3978,PARTICIPATED,1
589,4047,PARTICIPATED,0
589,4290,PARTICIPATED,1
589,3737,PARTICIPATED,1
589,4027,PARTICIPATED,1
590,3610,PARTICIPATED,0
590,4271,PARTICIPATED,0
590,4033,PARTICIPATED,0
591,4102,PARTICIPATED,0
591,3520,PARTICIPATED,0
591,4399,PARTICIPATED,0
591,3516,PARTICIPATED,0
591,4424,PARTICIPATED,0
592,3713,PARTICIPATED,0
592,4369,PARTICIPATED,0
592,3940,PARTICIPATED,0
592,4248,PARTICIPATED,1
592,4452,PARTICIPATED,0
593,4430,PARTICIPATED,0
593,4227,PARTICIPATED,0
593,3985,PARTICIPATED,0
593,4363,PARTICIPATED,0
593,3730,PARTICIPATED,0
594,3531,PARTICIPATED,0
595,4184,PARTICIPATED,1
595,3888,PARTICIPATED,1
595,3546,PARTICIPATED,2
595,4102,PARTICIPATED,1
595,3589,PARTICIPATED,0
596,4174,PARTICIPATED,0
597,4344,PARTICIPATED,0
597,3504,PARTICIPATED,0
597,3988,PARTICIPATED,1
597,4373,PARTICIPATED,1
598,3562,PARTICIPATED,0
598,3787,PARTICIPATED,0
598,4112,PARTICIPATED,0
598,3530,PARTICIPATED,0
599,4066,PARTICIPATED,0
599,3825,PARTICIPATED,0
600,4120,PARTICIPATED,0
601,3937,PARTICIPATED,0
601,3743,PARTICIPATED,0
601,3612,PARTICIPATED,0
601,3555,PARTICIPATED,0
601,3527,PARTICIPATED,1
602,4386,PARTICIPATED,0
602,3593,PARTICIPATED,0
602,4428,PARTICIPATED,0
602,3905,PARTICIPATED,0
602,3574,PARTICIPATED,0
603,4080,PARTICIPATED,0
604,4228,PARTICIPATED,1
604,3682,PARTICIPATED,0
604,3990,PARTICIPATED,1
604,3668,PARTICIPATED,1
605,3830,PARTICIPATED,0
606,3965,PARTICIPATED,0
606,3645,PARTICIPATED,0
606,3822,PARTICIPATED,0
607,4232,PARTICIPATED,0
607,3554,PARTICIPATED,0
608,4146,PARTICIPATED,0
608,4321,PARTICIPATED,0
608,3910,PARTICIPATED,0
608,4299,PARTICIPATED,0
609,3810,PARTICIPATED,0
609,4068,PARTICIPATED,1
609,3787,PARTICIPATED,0
610,3560,PARTICIPATED,0
610,4063,PARTICIPATED,0
610,4181,PARTICIPATED,0
611,3596,PARTICIPATED,0
611,4418,PARTICIPATED,0
611,4077,PARTICIPATED,0
611,4496,PARTICIPATED,0
612,3920,PARTICIPATED,0
612,4455,PARTICIPATED,1
612,4465,PARTICIPATED,0
613,4125,PARTICIPATED,0
614,3712,PARTICIPATED,0
614,3845,PARTICIPATED,0
614,4460,PARTICIPATED,0
615,3661,PARTICIPATED,0
615,3794,PARTICIPATED,0
615,4110,PARTICIPATED,0
615,4126,PARTICIPATED,0
616,4028,PARTICIPATED,1
616,4059,PARTICIPATED,0
616,4106,PARTICIPATED,0
617,3570,PARTICIPATED,1
618,3755,PARTICIPATED,1
619,4043,PARTICIPATED,0
619,4414,PARTICIPATED,0
620,4248,PARTICIPATED,2
620,4170,PARTICIPATED,1
620,3908,PARTICIPATED,1
620,4235,PARTICIPATED,0
621,4278,PARTICIPATED,1
621,3791,PARTICIPATED,1
622,3548,PARTICIPATED,0
622,4193,PARTICIPATED,0
622,3953,PARTICIPATED,0
622,4461,PARTICIPATED,0
622,4337,PARTICIPATED,0
623,3840,PARTICIPATED,1
623,4326,PARTICIPATED,1
624,4235,PARTICIPATED,1
624,4285,PARTICIPATED,0
624,3703,PARTICIPATED,0
625,4315,PARTICIPATED,2
625,4109,PARTICIPATED,1
625,4205,PARTICIPATED,0
625,3601,PARTICIPATED,1
626,3825,PARTICIPATED,0
626,4121,PARTICIPATED,0
626,3998,PARTICIPATED,0
626,4290,PARTICIPATED,0
627,4367,PARTICIPATED,0
628,4167,PARTICIPATED,0
629,3903,PARTICIPATED,0
630,3749,PARTICIPATED,0
630,4293,PARTICIPATED,0
630,3920,PARTICIPATED,0
630,3764,PARTICIPATED,0
630,4374,PARTICIPATED,0
631,4255,PARTICIPATED,1
632,4043,PARTICIPATED,0
633,3646,PARTICIPATED,0
633,4461,PARTICIPATED,0
633,3740,PARTICIPATED,0
633,3651,PARTICIPATED,0
634,4036,PARTICIPATED,0
634,3688,PARTICIPATED,0
634,4079,PARTICIPATED,0
634,4179,PARTICIPATED,0
635,3678,PARTICIPATED,0
635,3804,PARTICIPATED,0
635,4443,PARTICIPATED,0
635,3587,PARTICIPATED,0
635,4324,PARTICIPATED,0
636,3705,PARTICIPATED,0
636,3636,PARTICIPATED,1
637,3660,PARTICIPATED,0
637,3692,PARTICIPATED,0
637,3890,PARTICIPATED,1
637,3643,PARTICIPATED,1
638,4247,PARTICIPATED,0
639,3502,PARTICIPATED,1
639,4198,PARTICIPATED,0
639,4379,PARTICIPATED,0
640,4033,PARTICIPATED,0
641,3550,PARTICIPATED,1
641,4111,PARTICIPATED,0
641,3871,PARTICIPATED,0
641,4114,PARTICIPATED,1
641,3954,PARTICIPATED,0
642,4262,PARTICIPATED,0
642,4232,PARTICIPATED,2
642,4294,PARTICIPATED,1
643,3747,PARTICIPATED,0
643,4029,PARTICIPATED,0
644,4359,PARTICIPATED,0
644,4478,PARTICIPATED,0
644,3692,PARTICIPATED,0
644,3596,PARTICIPATED,0
644,3505,PARTICIPATED,0
645,3669,PARTICIPATED,0
646,3569,PARTICIPATED,0
646,4341,PARTICIPATED,0
646,4354,PARTICIPATED,1
646,4330,PARTICIPATED,0
647,4249,PARTICIPATED,2
647,4410,PARTICIPATED,0
647,3647,PARTICIPATED,2
648,3974,PARTICIPATED,2
648,4044,PARTICIPATED,2
648,4182,PARTICIPATED,1
648,4486,PARTICIPATED,0
649,4000,PARTICIPATED,0
649,3677,PARTICIPATED,0
650,4118,PARTICIPATED,1
650,3912,PARTICIPATED,1
650,4198,PARTICIPATED,0
650,3905,PARTICIPATED,0
650,3628,PARTICIPATED,1
651,4258,PARTICIPATED,1
651,4439,PARTICIPATED,1
651,3751,PARTICIPATED,0
652,4176,PARTICIPATED,0
652,4110,PARTICIPATED,0
652,3597,PARTICIPATED,0
653,4208,PARTICIPATED,0
653,3740,PARTICIPATED,0
653,4291,PARTICIPATED,0
654,4362,PARTICIPATED,0
654,4325,PARTICIPATED,0
655,3678,PARTICIPATED,0
655,3681,PARTICIPATED,0
656,4140,PARTICIPATED,0
657,3695,PARTICIPATED,0
657,3644,PARTICIPATED,0
657,3971,PARTICIPATED,0
658,3752,PARTICIPATED,1
658,4002,PARTICIPATED,1
658,3536,PARTICIPATED,1
659,3512,PARTICIPATED,0
659,3662,PARTICIPATED,1
660,4218,PARTICIPATED,0
660,4056,PARTICIPATED,0
660,3588,PARTICIPATED,1
660,4253,PARTICIPATED,1
660,3780,PARTICIPATED,0
661,4234,PARTICIPATED,1
662,3811,PARTICIPATED,0
662,4176,PARTICIPATED,0
662,4088,PARTICIPATED,0
662,4237,PARTICIPATED,0
662,3635,PARTICIPATED,0
663,4462,PARTICIPATED,0
663,3839,PARTICIPATED,0
663,3945,PARTICIPATED,0
663,3893,PARTICIPATED,0
663,3765,PARTICIPATED,0
664,3983,PARTICIPATED,0
665,4264,PARTICIPATED,0
665,3681,PARTICIPATED,0
665,4347,PARTICIPATED,0
665,4085,PARTICIPATED,0
666,4428,PARTICIPATED,0
666,3682,PARTICIPATED,0
667,3921,PARTICIPATED,0
668,3693,PARTICIPATED,0
668,4147,PARTICIPATED,0
668,3925,PARTICIPATED,0
668,4354,PARTICIPATED,0
668,4392,PARTICIPATED,0
669,3762,PARTICIPATED,1
670,3970,PARTICIPATED,1
670,4301,PARTICIPATED,1
671,3779,PARTICIPATED,0
672,3628,PARTICIPATED,0
673,4478,PARTICIPATED,1
674,4416,PARTICIPATED,0
674,3578,PARTICIPATED,0
674,4100,PARTICIPATED,0
674,4271,PARTICIPATED,0
674,3987,PARTICIPATED,0
675,4221,PARTICIPATED,0
676,3976,PARTICIPATED,2
676,4107,PARTICIPATED,0
676,3523,PARTICIPATED,1
676,4274,PARTICIPATED,1
677,3700,PARTICIPATED,1
678,3937,PARTICIPATED,0
678,3797,PARTICIPATED,0
678,4339,PARTICIPATED,0
678,4220,PARTICIPATED,0
678,3694,PARTICIPATED,0
679,4356,PARTICIPATED,0
679,3862,PARTICIPATED,0
679,4472,PARTICIPATED,1
679,3722,PARTICIPATED,0
679,4458,PARTICIPATED,1
680,4129,PARTICIPATED,0
680,4490,PARTICIPATED,0
680,4459,PARTICIPATED,0
680,3748,PARTICIPATED,0
681,3532,PARTICIPATED,0
681,4278,PARTICIPATED,0
681,3890,PARTICIPATED,0
681,3899,PARTICIPATED,0
681,3578,PARTICIPATED,0
682,4490,PARTICIPATED,0
682,3967,PARTICIPATED,1
683,4040,PARTICIPATED,0
683,3699,PARTICIPATED,0
683,3806,PARTICIPATED,0
683,3622,PARTICIPATED,0
684,4142,PARTICIPATED,0
684,3666,PARTICIPATED,0
685,4382,PARTICIPATED,0
685,3557,PARTICIPATED,0
685,4316,PARTICIPATED,0
685,3953,PARTICIPATED,0
686,3962,PARTICIPATED,0
686,4447,PARTICIPATED,0
686,4445,PARTICIPATED,0
686,3651,PARTICIPATED,0
686,3840,PARTICIPATED,0
687,3997,PARTICIPATED,0
687,4275,PARTICIPATED,0
687,3863,PARTICIPATED,0
687,3978,PARTICIPATED,0
688,3531,PARTICIPATED,0
688,3540,PARTICIPATED,0
689,4007,PARTICIPATED,1
689,4126,PARTICIPATED,0
689,3551,PARTICIPATED,0
689,3899,PARTICIPATED,0
690,4460,PARTICIPATED,1
690,4049,PARTICIPATED,0
690,3773,PARTICIPATED,1
690,4198,PARTICIPATED,0
690,4373,PARTICIPATED,0
691,3819,PARTICIPATED,1
691,3688,PARTICIPATED,0
691,3958,PARTICIPATED,0
691,4148,PARTICIPATED,1
691,3567,PARTICIPATED,0
692,3988,PARTICIPATED,1
692,3683,PARTICIPATED,1
692,4333,PARTICIPATED,1
692,4218,PARTICIPATED,0
