node_id,type,name,rank_points
1423,User,Contributor_Fatima_B,271.0
1424,User,Novice_Tomás_N,161.0
1425,User,Contributor_Lucas_H,1729.0
1426,User,Expert_Pavel_W,5309.0
1427,User,Expert_Omar_H,4221.0
1428,User,Expert_Lucas_U,14672.0
1429,User,Novice_Sofia_P,142.0
1430,User,Novice_Naledi_C,187.0
1431,User,Contributor_Ryo_F,2577.0
1432,User,Novice_Lena_S,97.0
1433,User,Expert_Yuna_J,3314.0
1434,User,Contributor_Ingrid_O,1135.0
1435,User,Contributor_Priya_N,2673.0
1436,User,Contributor_Nizhoni_J,2277.0
1437,User,Expert_Kwame_M,4891.0
1438,User,Novice_Omar_D,166.0
1439,User,Novice_Arjun_J,118.0
1440,User,Expert_Okonkwo_X,9305.0
1441,User,Contributor_Amara_M,308.0
1442,User,Contributor_Sofia_Y,1782.0
1443,User,Novice_Elif_R,96.0
1444,User,Contributor_Arjun_G,699.0
1445,User,Contributor_Pratyush_H,1838.0
1446,User,Contributor_Kwame_I,1842.0
1447,User,Expert_Chloe_L,10769.0
1448,User,Novice_Aigerim_W,106.0
1449,User,Expert_Chloe_M,13262.0
1450,User,Contributor_Waddah_R,1913.0
1451,User,Contributor_Hiroshi_Y,2764.0
1452,User,Contributor_Hana_M,588.0
1453,User,Contributor_Ingrid_F,2783.0
1454,User,Novice_Emeka_Y,194.0
1455,User,Contributor_Pratyush_G,2845.0
1456,User,Expert_Kwame_G,7765.0
1457,User,Expert_Kai_T,14690.0
1458,User,Novice_Riku_T,171.0
1459,User,Novice_Tariq_R,22.0
1460,User,Expert_Yusuf_L,9330.0
1461,User,Novice_Aigerim_W,105.0
1462,User,Novice_Ingrid_J,82.0
1463,User,Contributor_Mia_C,905.0
1464,User,Novice_Pratyush_N,200.0
1465,User,Expert_Yuna_H,9134.0
1466,User,Expert_Ananya_B,8221.0
1467,User,Expert_Riku_W,12442.0
1468,User,Novice_Arjun_G,100.0
1469,User,Contributor_Arjun_D,2045.0
1470,User,Contributor_Zara_W,2097.0
1471,User,Novice_Lucas_V,176.0
1472,User,Contributor_Sofia_X,702.0
1473,User,Expert_Pavel_B,14816.0
1474,User,Contributor_Arjun_L,2973.0
1475,User,Expert_Ryo_O,6868.0
1476,User,Contributor_Sebastião_B,2333.0
1477,User,Contributor_Okonkwo_W,313.0
1478,User,Contributor_Kwame_S,257.0
1479,User,Contributor_Tomás_V,2319.0
1480,User,Novice_Sofia_P,163.0
1481,User,Expert_Elif_Z,3011.0
1482,User,Novice_Tomás_E,59.0
1483,User,Expert_Zara_U,13828.0
1484,User,Contributor_Omar_I,1520.0
1485,User,Contributor_Pavel_T,218.0
1486,User,Novice_Ananya_J,14.0
1487,User,Contributor_Omar_Z,1043.0
1488,User,Contributor_Lucas_U,1609.0
1489,User,Contributor_Dmitri_N,1747.0
1490,User,Contributor_Yusuf_K,2459.0
1491,User,Novice_Hiroshi_O,182.0
1492,User,Contributor_Mia_C,1152.0
1493,User,Contributor_Emeka_S,2548.0
1494,User,Novice_Kwame_H,43.0
1495,User,Expert_Ananya_M,11954.0
1496,User,Contributor_Waddah_Y,2980.0
1497,User,Contributor_Chloe_D,2597.0
1498,User,Novice_Mia_T,46.0
1499,User,Contributor_Naledi_W,2323.0
1500,User,Contributor_Sofia_J,2916.0
1501,User,Contributor_Amira_S,201.0
1502,User,Contributor_Tariq_K,2280.0
1503,User,Novice_Yuna_G,162.0
1504,User,Novice_Mia_D,121.0
1505,User,Novice_Lucas_X,198.0
1506,User,Novice_Ananya_W,184.0
1507,User,Contributor_Nizhoni_U,682.0
1508,User,Contributor_Hana_W,1908.0
1509,User,Contributor_Omar_M,507.0
1510,User,Contributor_Okonkwo_Y,2102.0
1511,User,Novice_Amira_M,30.0
1512,User,Expert_Waddah_A,14747.0
1513,User,Expert_Viktor_S,8682.0
1514,User,Novice_Kai_S,122.0
1515,User,Expert_Kai_H,10106.0
1516,User,Novice_Emeka_N,147.0
1517,User,Expert_Pratyush_I,13631.0
1518,User,Contributor_Tariq_Z,1381.0
1519,User,Expert_Kai_W,14972.0
1520,User,Novice_Sofia_H,129.0
1521,User,Contributor_Hiroshi_H,1163.0
1522,User,Novice_Tariq_N,188.0
1523,User,Contributor_Lucas_M,2793.0
1524,User,Novice_Ingrid_B,121.0
1525,User,Expert_Hiroshi_Z,13854.0
1526,User,Novice_Hana_A,157.0
1527,User,Novice_Amara_H,97.0
1528,User,Novice_Pratyush_F,200.0
1529,User,Contributor_Hiroshi_I,1060.0
1530,User,Contributor_Nizhoni_K,593.0
1531,User,Novice_Elif_B,51.0
1532,User,Novice_Omar_P,125.0
1533,User,Novice_Dmitri_X,80.0
1534,User,Novice_Dmitri_C,199.0
1535,User,Novice_Dmitri_H,97.0
1536,User,Novice_Arjun_F,12.0
1537,User,Expert_Lena_B,12672.0
1538,User,Novice_Hana_T,114.0
1539,User,Novice_Kai_K,177.0
1540,User,Contributor_Pratyush_A,940.0
1541,User,Expert_Lucas_Y,9015.0
1542,User,Expert_Pratyush_G,9007.0
1543,User,Expert_Lena_F,5957.0
1544,User,Novice_Arjun_M,80.0
1545,User,Novice_Priya_P,123.0
1546,User,Novice_Chloe_I,88.0
1547,User,Contributor_Hiroshi_Z,647.0
1548,User,Contributor_Hiroshi_T,887.0
1549,User,Novice_Naledi_R,90.0
1550,User,Contributor_Elan_F,2372.0
1551,User,Contributor_Pratyush_E,2083.0
1552,User,Expert_Amira_M,12045.0
1553,User,Contributor_Yuna_O,1877.0
1554,User,Expert_Nizhoni_B,9813.0
1555,User,Novice_Ingrid_N,43.0
1556,User,Contributor_Aigerim_C,2198.0
1557,User,Expert_Lucas_B,12790.0
1558,User,Novice_Chloe_F,55.0
1559,User,Expert_Lucas_W,7672.0
1560,User,Contributor_Amara_X,2840.0
1561,User,Expert_Ayasha_H,6711.0
1562,User,Expert_Elif_X,9024.0
1563,User,Novice_Emeka_B,83.0
1564,User,Expert_Priya_L,13971.0
1565,User,Novice_Dmitri_G,178.0
1566,User,Contributor_Amara_I,1151.0
1567,User,Contributor_Okonkwo_O,560.0
1568,User,Contributor_Ananya_T,2567.0
1569,User,Contributor_Priya_U,1029.0
1570,User,Novice_Fatima_Y,75.0
1571,User,Contributor_Elan_B,1800.0
1572,User,Novice_Elif_Z,0.0
1573,User,Contributor_Zara_E,1392.0
1574,User,Expert_Arjun_J,10135.0
1575,User,Contributor_Chloe_J,2867.0
1576,User,Expert_Ananya_P,5847.0
1577,User,Contributor_Kai_T,458.0
1578,User,Contributor_Hiroshi_O,993.0
1579,User,Expert_Aigerim_K,3568.0
1580,User,Novice_Kai_K,17.0
1581,User,Novice_Emeka_B,115.0
1582,User,Expert_Arjun_G,10930.0
1583,User,Contributor_Elan_T,2076.0
1584,User,Novice_Ayasha_Y,36.0
1585,User,Novice_Elan_W,199.0
1586,User,Novice_Pavel_K,76.0
1587,User,Novice_Ryo_L,161.0
1588,User,Contributor_Ingrid_R,1786.0
1589,User,Contributor_Mia_V,2583.0
1590,User,Novice_Amira_P,171.0
1591,User,Novice_Okonkwo_T,50.0
1592,User,Novice_Priya_L,42.0
1593,User,Contributor_Priya_E,1806.0
1594,User,Novice_Lena_L,44.0
1595,User,Novice_Omar_L,145.0
1596,User,Expert_Sebastião_A,8558.0
1597,User,Contributor_Waddah_C,2599.0
1598,User,Novice_Lena_W,40.0
1599,User,Contributor_Ryo_F,2654.0
1600,User,Expert_Ingrid_T,11933.0
1601,User,Novice_Viktor_L,90.0
1602,User,Contributor_Lena_H,1547.0
1603,User,Novice_Kai_E,55.0
1604,User,Novice_Arjun_K,95.0
1605,User,Expert_Nizhoni_B,4060.0
1606,User,Novice_Ingrid_F,167.0
1607,User,Novice_Hiroshi_P,67.0
1608,User,Novice_Amira_K,74.0
1609,User,Novice_Yuna_U,136.0
1610,User,Contributor_Mia_P,1599.0
1611,User,Novice_Okonkwo_Z,15.0
1612,User,Expert_Yusuf_G,8897.0
1613,User,Expert_Chloe_N,14196.0
1614,User,Novice_Amira_N,39.0
1615,User,Contributor_Ananya_S,558.0
1616,User,Expert_Fatima_A,11238.0
1617,User,Expert_Okonkwo_O,3279.0
1618,User,Novice_Viktor_M,109.0
1619,User,Contributor_Waddah_G,2380.0
1620,User,Expert_Amara_B,6278.0
1621,User,Expert_Lena_A,6748.0
1622,User,Expert_Isabela_U,8435.0
1623,User,Novice_Lena_U,126.0
1624,User,Contributor_Pratyush_W,2554.0
1625,User,Expert_Mia_K,9769.0
1626,User,Contributor_Lucas_B,2975.0
1627,User,Novice_Nizhoni_W,56.0
1628,User,Novice_Viktor_C,83.0
1629,User,Expert_Emeka_T,9460.0
1630,User,Contributor_Lena_D,1001.0
1631,User,Novice_Viktor_P,65.0
1632,User,Contributor_Ananya_U,1384.0
1633,User,Contributor_Hiroshi_H,1358.0
1634,User,Contributor_Kwame_Z,2195.0
1635,User,Novice_Lucas_H,8.0
1636,User,Novice_Viktor_M,173.0
1637,User,Contributor_Aigerim_Y,2028.0
1638,User,Contributor_Pavel_P,1247.0
1639,User,Expert_Riku_H,11466.0
1640,User,Contributor_Hiroshi_Y,1618.0
1641,User,Contributor_Lucas_P,1227.0
1642,User,Expert_Nizhoni_D,7550.0
1643,User,Novice_Lucas_C,87.0
1644,User,Contributor_Aigerim_X,2468.0
1645,User,Contributor_Amara_Y,2093.0
1646,User,Contributor_Sofia_A,978.0
1647,User,Contributor_Isabela_L,920.0
1648,User,Contributor_Amara_E,2560.0
1649,User,Expert_Ryo_Z,4338.0
1650,User,Contributor_Waddah_D,779.0
1651,User,Expert_Nizhoni_K,14436.0
1652,User,Novice_Priya_L,105.0
1653,User,Contributor_Hiroshi_Z,2196.0
1654,User,Expert_Joon_C,9938.0
1655,User,Novice_Naledi_G,170.0
1656,User,Expert_Isabela_M,13115.0
1657,User,Contributor_Yusuf_Y,1644.0
1658,User,Contributor_Fatima_A,2279.0
1659,User,Expert_Emeka_E,7801.0
1660,User,Expert_Nizhoni_T,11817.0
1661,User,Contributor_Okonkwo_J,2174.0
1662,User,Novice_Nizhoni_L,19.0
1663,User,Contributor_Kwame_V,2668.0
1664,User,Contributor_Yuna_V,283.0
1665,User,Contributor_Sofia_J,2624.0
1666,User,Contributor_Ingrid_Y,1331.0
1667,User,Novice_Ayasha_K,109.0
1668,User,Expert_Hana_E,13378.0
1669,User,Novice_Riku_F,69.0
1670,User,Contributor_Emeka_T,897.0
1671,User,Expert_Zara_X,12944.0
1672,User,Contributor_Ryo_F,2415.0
1673,User,Expert_Ananya_M,9122.0
1674,User,Contributor_Arjun_H,1456.0
1675,User,Contributor_Omar_C,2018.0
1676,User,Expert_Sebastião_V,14128.0
1677,User,Contributor_Yusuf_E,734.0
1678,User,Novice_Amara_T,64.0
1679,User,Novice_Hana_H,18.0
1680,User,Contributor_Amira_P,1137.0
1681,User,Novice_Okonkwo_B,189.0
1682,User,Contributor_Joon_D,764.0
1683,User,Expert_Riku_J,14363.0
1684,User,Contributor_Pratyush_D,1680.0
1685,User,Contributor_Tomás_I,2146.0
1686,User,Expert_Tariq_R,8080.0
1687,User,Contributor_Riku_D,643.0
1688,User,Novice_Pratyush_Z,115.0
1689,User,Expert_Ryo_B,9263.0
1690,User,Expert_Riku_R,13915.0
1691,User,Contributor_Amira_R,590.0
1692,User,Expert_Lucas_B,10149.0
1693,User,Expert_Waddah_J,9975.0
1694,User,Expert_Amara_D,8211.0
1695,User,Novice_Yuna_Z,93.0
1696,User,Novice_Naledi_S,109.0
1697,User,Contributor_Waddah_F,425.0
1698,User,Expert_Zara_W,11023.0
1699,User,Contributor_Pratyush_E,1469.0
1700,User,Novice_Chloe_Y,53.0
1701,User,Expert_Fatima_N,13223.0
1702,User,Expert_Tariq_U,3790.0
1703,User,Expert_Kai_P,4829.0
1704,User,Contributor_Elif_E,2988.0
1705,User,Expert_Naledi_O,14158.0
1706,User,Contributor_Lena_V,2016.0
1707,User,Expert_Fatima_T,8433.0
1708,User,Expert_Sebastião_K,14763.0
1709,User,Novice_Pavel_U,63.0
1710,User,Novice_Isabela_S,87.0
1711,User,Contributor_Viktor_X,2056.0
1712,User,Contributor_Chloe_U,704.0
1713,User,Contributor_Nizhoni_D,1993.0
1714,User,Contributor_Fatima_V,2038.0
1715,User,Contributor_Aigerim_V,2571.0
1716,User,Contributor_Ayasha_S,1646.0
1717,User,Novice_Ayasha_M,27.0
1718,User,Contributor_Kai_I,2050.0
1719,User,Contributor_Zara_S,942.0
1720,User,Novice_Isabela_E,36.0
1721,User,Contributor_Isabela_V,1732.0
1722,User,Novice_Hiroshi_H,37.0
1723,User,Contributor_Naledi_V,2870.0
1724,User,Novice_Mia_T,148.0
1725,User,Contributor_Amara_C,652.0
1726,User,Novice_Hiroshi_T,132.0
1727,User,Novice_Elan_E,139.0
1728,User,Contributor_Viktor_P,1329.0
1729,User,Expert_Zara_A,8036.0
1730,User,Contributor_Viktor_K,1424.0
1731,User,Expert_Tomás_L,9888.0
1732,User,Contributor_Lena_H,1137.0
1733,User,Contributor_Yuna_N,2242.0
1734,User,Novice_Emeka_A,59.0
1735,User,Expert_Isabela_E,10404.0
1736,User,Expert_Ayasha_O,11948.0
1737,User,Expert_Elif_F,13031.0
1738,User,Contributor_Ryo_D,800.0
1739,User,Novice_Ingrid_X,124.0
1740,User,Contributor_Isabela_K,1850.0
1741,User,Contributor_Fatima_X,1767.0
1742,User,Expert_Mia_B,14545.0
1743,User,Novice_Tariq_M,146.0
1744,User,Contributor_Yusuf_X,1930.0
1745,User,Contributor_Arjun_U,2359.0
1746,User,Contributor_Ryo_I,2630.0
1747,User,Contributor_Ingrid_M,2623.0
1748,User,Novice_Omar_O,110.0
1749,User,Contributor_Naledi_Z,2684.0
1750,User,Expert_Ingrid_V,3490.0
1751,User,Novice_Ingrid_X,96.0
1752,User,Novice_Viktor_B,157.0
1753,User,Contributor_Pratyush_M,1397.0
1754,User,Expert_Ingrid_B,4498.0
1755,User,Novice_Elif_U,172.0
1756,User,Contributor_Emeka_U,201.0
1757,User,Contributor_Ingrid_L,293.0
1758,User,Contributor_Aigerim_C,367.0
1759,User,Contributor_Zara_K,2133.0
1760,User,Expert_Emeka_I,8893.0
1761,User,Contributor_Mia_O,1426.0
1762,User,Expert_Priya_A,7928.0
1763,User,Contributor_Kai_F,399.0
1764,User,Contributor_Hiroshi_N,1987.0
1765,User,Contributor_Elif_P,2608.0
1766,User,Expert_Waddah_Z,11557.0
1767,User,Contributor_Viktor_L,1332.0
1768,User,Novice_Mia_H,40.0
1769,User,Contributor_Mia_U,2988.0
1770,User,Contributor_Ananya_N,1168.0
1771,User,Novice_Kwame_X,198.0
1772,User,Novice_Pratyush_X,155.0
1773,User,Contributor_Tariq_X,2159.0
1774,User,Novice_Okonkwo_X,131.0
1775,User,Expert_Tomás_M,4607.0
1776,User,Expert_Mia_Z,7944.0
1777,User,Novice_Priya_G,111.0
1778,User,Contributor_Okonkwo_C,2805.0
1779,User,Expert_Elan_C,13616.0
1780,User,Expert_Nizhoni_W,3847.0
1781,User,Contributor_Aigerim_T,496.0
1782,User,Novice_Sebastião_S,46.0
1783,User,Contributor_Pavel_F,372.0
1784,User,Novice_Chloe_B,47.0
1785,User,Expert_Sofia_O,8392.0
1786,User,Expert_Kwame_I,3991.0
1787,User,Novice_Lena_S,14.0
1788,User,Expert_Waddah_T,6688.0
1789,User,Expert_Nizhoni_F,7013.0
1790,User,Novice_Ananya_X,143.0
1791,User,Contributor_Naledi_G,694.0
1792,User,Novice_Aigerim_L,138.0
1793,User,Novice_Mia_B,147.0
1794,User,Expert_Dmitri_V,8838.0
1795,User,Contributor_Viktor_R,2631.0
1796,User,Novice_Yusuf_D,197.0
1797,User,Contributor_Emeka_S,1534.0
1798,User,Contributor_Hana_H,1481.0
1799,User,Expert_Ananya_V,3249.0
1800,User,Contributor_Pratyush_D,985.0
1801,User,Contributor_Waddah_W,723.0
1802,User,Expert_Aigerim_O,13113.0
1803,User,Novice_Tomás_G,93.0
1804,User,Novice_Elan_K,146.0
1805,User,Novice_Tomás_S,56.0
1806,User,Contributor_Naledi_M,1095.0
1807,User,Novice_Aigerim_T,163.0
1808,User,Novice_Tariq_D,94.0
1809,User,Novice_Zara_F,162.0
1810,User,Expert_Naledi_Y,9098.0
1811,User,Contributor_Ryo_S,2599.0
1812,User,Expert_Chloe_D,14725.0
1813,User,Expert_Aigerim_X,10386.0
1814,User,Expert_Priya_Z,13849.0
1815,User,Novice_Priya_P,43.0
1816,User,Expert_Riku_E,6110.0
1817,User,Contributor_Ingrid_V,409.0
1818,User,Contributor_Lucas_E,779.0
1819,User,Contributor_Hiroshi_S,1850.0
1820,User,Contributor_Mia_E,901.0
1821,User,Contributor_Pavel_A,2993.0
1822,User,Expert_Sofia_E,7693.0
1823,User,Novice_Waddah_P,69.0
1824,User,Contributor_Omar_F,2663.0
1825,User,Novice_Hiroshi_A,51.0
1826,User,Contributor_Tomás_V,1442.0
1827,User,Novice_Ayasha_J,158.0
1828,User,Novice_Sofia_B,182.0
1829,User,Expert_Nizhoni_F,10423.0
1830,User,Contributor_Riku_A,1102.0
1831,User,Novice_Kai_Y,149.0
1832,User,Expert_Tomás_I,10763.0
1833,User,Contributor_Aigerim_W,389.0
1834,User,Expert_Waddah_Y,6104.0
1835,User,Contributor_Ryo_V,269.0
1836,User,Expert_Okonkwo_S,3214.0
1837,User,Expert_Emeka_T,9823.0
1838,User,Novice_Ayasha_L,199.0
1839,User,Contributor_Lucas_V,2656.0
1840,User,Expert_Riku_S,14998.0
1841,User,Expert_Tariq_X,10872.0
1842,User,Novice_Amira_M,172.0
1843,User,Contributor_Viktor_T,1079.0
1844,User,Expert_Emeka_Y,12070.0
1845,User,Novice_Joon_T,132.0
1846,User,Expert_Tariq_U,7633.0
1847,User,Expert_Mia_K,10065.0
1848,User,Contributor_Okonkwo_K,2663.0
1849,User,Expert_Tomás_O,9145.0
1850,User,Expert_Mia_T,8109.0
1851,User,Novice_Kai_A,39.0
1852,User,Contributor_Fatima_H,2374.0
1853,User,Contributor_Okonkwo_W,830.0
1854,User,Novice_Fatima_M,100.0
1855,User,Novice_Pratyush_O,31.0
1856,User,Expert_Ayasha_G,4465.0
1857,User,Novice_Aigerim_I,104.0
1858,User,Contributor_Sebastião_L,1915.0
1859,User,Expert_Yusuf_U,12078.0
1860,User,Novice_Pavel_M,156.0
1861,User,Contributor_Ayasha_L,254.0
1862,User,Contributor_Priya_L,1742.0
1863,User,Novice_Ayasha_E,75.0
1864,User,Contributor_Riku_S,2011.0
1865,User,Expert_Viktor_G,11910.0
1866,User,Novice_Emeka_Y,191.0
1867,User,Expert_Kwame_M,3167.0
1868,User,Contributor_Sebastião_M,2003.0
1869,User,Expert_Chloe_O,10363.0
1870,User,Contributor_Sebastião_O,1722.0
1871,User,Expert_Hiroshi_A,4657.0
1872,User,Contributor_Priya_V,2453.0
1873,User,Contributor_Pavel_O,2528.0
1874,User,Contributor_Yusuf_J,2453.0
1875,User,Contributor_Arjun_H,861.0
1876,User,Expert_Fatima_D,6302.0
1877,User,Novice_Sofia_C,176.0
1878,User,Contributor_Dmitri_M,2117.0
1879,User,Contributor_Pavel_A,1570.0
1880,User,Novice_Amira_P,114.0
1881,User,Novice_Arjun_N,131.0
1882,User,Contributor_Pratyush_R,2105.0
1883,User,Expert_Mia_V,10009.0
1884,User,Contributor_Naledi_I,2030.0
1885,User,Novice_Isabela_E,65.0
1886,User,Expert_Elif_J,10124.0
1887,User,Novice_Elan_F,132.0
1888,User,Novice_Hiroshi_A,185.0
1889,User,Expert_Tomás_M,10775.0
1890,User,Novice_Emeka_X,74.0
1891,User,Novice_Naledi_Z,47.0
1892,User,Contributor_Viktor_W,2676.0
1893,User,Expert_Dmitri_W,12485.0
1894,User,Contributor_Omar_E,1116.0
1895,User,Contributor_Ayasha_N,513.0
1896,User,Contributor_Hana_F,2629.0
1897,User,Expert_Waddah_G,14954.0
1898,User,Contributor_Tariq_A,2990.0
1899,User,Novice_Zara_U,99.0
1900,User,Expert_Yuna_U,11078.0
1901,User,Contributor_Waddah_D,1931.0
1902,User,Contributor_Naledi_W,2425.0
1903,User,Novice_Okonkwo_I,37.0
1904,User,Contributor_Ingrid_W,2379.0
1905,User,Expert_Ryo_C,13530.0
1906,User,Contributor_Lucas_W,2009.0
1907,User,Novice_Joon_G,60.0
1908,User,Expert_Naledi_Y,9521.0
1909,User,Novice_Naledi_T,155.0
1910,User,Contributor_Mia_Z,332.0
1911,User,Expert_Joon_N,11177.0
1912,User,Novice_Fatima_P,128.0
1913,User,Contributor_Ingrid_M,2031.0
1914,User,Expert_Isabela_K,3245.0
1915,User,Expert_Okonkwo_J,13389.0
1916,User,Expert_Aigerim_K,5248.0
1917,User,Contributor_Pratyush_I,2972.0
1918,User,Contributor_Joon_F,2174.0
1919,User,Novice_Yuna_H,50.0
1920,User,Expert_Kwame_F,8714.0
1921,User,Novice_Arjun_G,0.0
1922,User,Novice_Ayasha_M,173.0
1923,User,Expert_Chloe_S,11690.0
1924,User,Novice_Kai_A,200.0
1925,User,Novice_Zara_E,55.0
1926,User,Novice_Ayasha_F,197.0
1927,User,Contributor_Priya_O,304.0
1928,User,Contributor_Elan_V,441.0
1929,User,Contributor_Lucas_W,655.0
1930,User,Expert_Nizhoni_X,6691.0
1931,User,Contributor_Ryo_B,421.0
1932,User,Novice_Omar_Y,133.0
1933,User,Novice_Isabela_R,170.0
1934,User,Novice_Ingrid_K,14.0
1935,User,Contributor_Sebastião_X,2756.0
1936,User,Expert_Tariq_Z,13461.0
1937,User,Expert_Naledi_F,11758.0
1938,User,Novice_Lucas_F,174.0
1939,User,Contributor_Waddah_J,709.0
1940,User,Contributor_Priya_R,1148.0
1941,User,Novice_Chloe_S,198.0
1942,User,Contributor_Hana_X,2826.0
1943,User,Expert_Okonkwo_Z,5613.0
1944,User,Novice_Fatima_B,86.0
1945,User,Contributor_Nizhoni_I,2091.0
1946,User,Contributor_Pratyush_L,1830.0
1947,User,Contributor_Viktor_M,1738.0
1948,User,Expert_Tomás_T,10773.0
1949,User,Novice_Ingrid_C,128.0
1950,User,Contributor_Yusuf_W,976.0
1951,User,Expert_Sebastião_G,6971.0
1952,User,Contributor_Lucas_P,624.0
1953,User,Contributor_Mia_R,1113.0
1954,User,Expert_Arjun_B,13238.0
1955,User,Expert_Joon_F,11277.0
1956,User,Expert_Waddah_A,4488.0
1957,User,Expert_Arjun_G,8685.0
1958,User,Novice_Priya_E,139.0
1959,User,Contributor_Yusuf_L,802.0
1960,User,Novice_Nizhoni_L,110.0
1961,User,Expert_Isabela_K,4515.0
1962,User,Novice_Elan_C,81.0
1963,User,Contributor_Yuna_D,500.0
1964,User,Novice_Priya_K,165.0
1965,User,Expert_Lucas_O,8457.0
1966,User,Contributor_Nizhoni_Y,1997.0
1967,User,Novice_Kwame_G,68.0
1968,User,Expert_Fatima_Z,8388.0
1969,User,Contributor_Aigerim_R,297.0
1970,User,Expert_Okonkwo_K,3459.0
1971,User,Expert_Omar_W,4588.0
1972,User,Novice_Aigerim_I,188.0
1973,User,Novice_Ayasha_Z,152.0
1974,User,Contributor_Hiroshi_H,267.0
1975,User,Novice_Ayasha_T,91.0
1976,User,Contributor_Kai_K,2243.0
1977,User,Novice_Lucas_J,146.0
1978,User,Novice_Naledi_E,84.0
1979,User,Contributor_Elan_U,1540.0
1980,User,Novice_Lucas_U,197.0
1981,User,Contributor_Lena_D,1158.0
1982,User,Contributor_Zara_M,2478.0
1983,User,Expert_Riku_I,8135.0
1984,User,Novice_Kai_G,92.0
1985,User,Novice_Lucas_O,122.0
1986,User,Expert_Arjun_K,13202.0
1987,User,Contributor_Arjun_D,1853.0
1988,User,Contributor_Emeka_T,721.0
1989,User,Contributor_Ayasha_B,948.0
1990,User,Contributor_Nizhoni_G,2189.0
1991,User,Contributor_Ayasha_K,926.0
1992,User,Contributor_Priya_D,1328.0
1993,User,Expert_Elan_X,7119.0
1994,User,Novice_Kwame_E,151.0
1995,User,Expert_Hiroshi_P,3594.0
1996,User,Expert_Kai_L,3212.0
1997,User,Contributor_Sofia_B,2382.0
1998,User,Expert_Lucas_O,9307.0
1999,User,Novice_Priya_C,124.0
2000,User,Expert_Emeka_A,5981.0
2001,User,Contributor_Nizhoni_Y,1219.0
2002,User,Contributor_Naledi_P,1528.0
2003,User,Expert_Priya_Y,14874.0
2004,User,Contributor_Ingrid_M,2616.0
2005,User,Contributor_Elif_K,2782.0
2006,User,Contributor_Isabela_C,1704.0
2007,User,Expert_Emeka_S,9836.0
2008,User,Contributor_Dmitri_R,927.0
2009,User,Contributor_Tomás_A,212.0
2010,User,Expert_Lucas_L,8867.0
2011,User,Contributor_Ayasha_R,429.0
2012,User,Contributor_Joon_Y,2026.0
2013,User,Contributor_Dmitri_Z,2766.0
2014,User,Novice_Fatima_S,32.0
2015,User,Expert_Pratyush_S,11995.0
2016,User,Contributor_Waddah_T,2483.0
2017,User,Novice_Ingrid_H,55.0
2018,User,Expert_Sebastião_L,14991.0
2019,User,Novice_Sofia_T,96.0
2020,User,Contributor_Amara_K,641.0
2021,User,Contributor_Yuna_V,329.0
2022,User,Novice_Naledi_T,15.0
2023,User,Contributor_Naledi_O,1865.0
2024,User,Contributor_Kwame_W,776.0
2025,User,Novice_Isabela_K,102.0
2026,User,Expert_Kai_T,5658.0
2027,User,Contributor_Priya_N,1602.0
2028,User,Novice_Lena_L,90.0
2029,User,Novice_Joon_K,133.0
2030,User,Contributor_Sebastião_Z,2547.0
2031,User,Novice_Omar_X,83.0
2032,User,Contributor_Hiroshi_B,477.0
2033,User,Novice_Sebastião_I,137.0
2034,User,Novice_Riku_K,178.0
2035,User,Expert_Nizhoni_D,3129.0
2036,User,Novice_Naledi_R,88.0
2037,User,Contributor_Lena_J,970.0
2038,User,Contributor_Pratyush_C,1856.0
2039,User,Expert_Pavel_U,10871.0
2040,User,Expert_Pavel_B,7444.0
2041,User,Expert_Hana_C,12667.0
2042,User,Novice_Yuna_S,104.0
2043,User,Expert_Sofia_G,10563.0
2044,User,Contributor_Elan_H,546.0
2045,User,Novice_Hana_R,54.0
2046,User,Expert_Hiroshi_J,10200.0
2047,User,Contributor_Priya_P,866.0
2048,User,Contributor_Kai_N,1684.0
2049,User,Contributor_Mia_M,2149.0
2050,User,Contributor_Amara_O,2421.0
2051,User,Contributor_Elan_J,2105.0
2052,User,Expert_Ryo_U,14112.0
2053,User,Contributor_Mia_W,1888.0
2054,User,Novice_Okonkwo_C,166.0
2055,User,Contributor_Viktor_Z,2146.0
2056,User,Expert_Hiroshi_L,14900.0
2057,User,Contributor_Kwame_S,1438.0
2058,User,Contributor_Amara_Z,360.0
2059,User,Novice_Mia_U,101.0
2060,User,Contributor_Hiroshi_X,1971.0
2061,User,Novice_Pratyush_S,36.0
2062,User,Contributor_Elan_M,1153.0
2063,User,Novice_Yuna_F,24.0
2064,User,Expert_Yuna_A,5629.0
2065,User,Novice_Hana_I,77.0
2066,User,Novice_Pavel_C,75.0
2067,User,Novice_Okonkwo_K,134.0
2068,User,Contributor_Elif_T,2043.0
2069,User,Novice_Isabela_L,55.0
2070,User,Contributor_Amara_R,2578.0
2071,User,Novice_Chloe_H,97.0
2072,User,Novice_Viktor_R,173.0
2073,User,Contributor_Tariq_P,2405.0
2074,User,Expert_Chloe_W,12368.0
2075,User,Contributor_Emeka_E,2228.0
2076,User,Novice_Riku_G,76.0
2077,User,Novice_Tomás_N,119.0
2078,User,Novice_Ryo_L,9.0
2079,User,Novice_Isabela_S,157.0
2080,User,Expert_Pavel_P,6414.0
2081,User,Novice_Viktor_F,47.0
2082,User,Expert_Hana_N,8190.0
2083,User,Contributor_Isabela_S,880.0
2084,User,Expert_Elif_B,11418.0
